task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
88	09/8d3e49	3741297	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (AY835773.1.9090_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:03:39.098	2.8s	2.2s	5.0%	3.3 MB	5.4 MB	148 KB	129.8 KB
91	fd/5f3685	3742425	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (AY835773.1.9090)	COMPLETED	0	2025-11-19 08:03:41.229	1.6s	0ms	28.8%	2.7 MB	11 MB	66.7 KB	43 KB
15	47/da0c12	3741040	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (K02083.1.9292)	COMPLETED	0	2025-11-19 08:03:38.077	5.7s	5.1s	781.0%	65.4 MB	831.4 MB	88.4 MB	25.4 MB
90	63/118a54	3742420	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (AY835773.1.9090_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:03:41.219	2.7s	2.1s	3.7%	11.1 MB	33.2 MB	144.8 KB	102.3 KB
94	8a/509e5a	3744529	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (AY835773.1.9090)	COMPLETED	0	2025-11-19 08:03:43.833	754ms	0ms	49.9%	5 MB	16.2 MB	139.3 KB	42.7 KB
8	9d/02a58e	3741885	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (FJ670529.1.8687)	COMPLETED	0	2025-11-19 08:03:40.198	4.9s	4.2s	823.9%	19.9 MB	32.4 MB	89 MB	25 MB
96	86/f4d9ba	3744661	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (K02083.1.9292_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:03:43.948	2.8s	2.1s	3.7%	3.6 MB	5.2 MB	148.5 KB	135.7 KB
99	45/77f112	3745813	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (FJ670529.1.8687_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:03:46.090	3.1s	2.2s	4.6%	3.4 MB	5.2 MB	144.4 KB	101.7 KB
12	db/75d74c	3744512	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (K02013.1.9293)	COMPLETED	0	2025-11-19 08:03:43.819	6.8s	6.2s	478.5%	2.9 GB	8.4 GB	14 MB	72.9 MB
14	b8/3d9fd6	3745487	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (K02083.1.9292)	COMPLETED	0	2025-11-19 08:03:45.067	6.6s	5.9s	488.9%	1.4 GB	8.4 GB	14.2 MB	74.4 MB
106	75/60e5fa	3747671	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (K02083.1.9292)	COMPLETED	0	2025-11-19 08:03:52.708	1.6s	0ms	60.6%	2.7 MB	11 MB	66.6 KB	43.7 KB
102	26/37535d	3747215	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (K02013.1.9293_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:03:51.646	3s	2.1s	3.7%	10.8 MB	33.2 MB	144.5 KB	99.5 KB
108	64/35c221	3749098	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (K02083.1.9292)	COMPLETED	0	2025-11-19 08:03:54.693	712ms	0ms	60.3%	3 MB	5.4 MB	140 KB	43.4 KB
105	34/0ad076	3747665	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (K02083.1.9292_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:03:52.698	2.8s	2.1s	4.1%	3.3 MB	5.4 MB	144.5 KB	99.7 KB
13	83/67468e	3747232	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (K02013.1.9293)	COMPLETED	0	2025-11-19 08:03:51.679	5.7s	5.1s	815.2%	37.3 MB	831.6 MB	87.1 MB	25.4 MB
7	59/9469e8	3746957	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (FJ670529.1.8687)	COMPLETED	0	2025-11-19 08:03:50.626	7.7s	7s	434.9%	2.9 GB	8.4 GB	14.3 MB	71.7 MB
113	7a/37888a	3750605	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (K02013.1.9293)	COMPLETED	0	2025-11-19 08:03:58.336	1.7s	0ms	62.5%	2.6 MB	11 MB	65.8 KB	41.7 KB
116	e8/8a7c3f	3751214	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (FJ670529.1.8687)	COMPLETED	0	2025-11-19 08:03:59.354	1.6s	0ms	53.9%	2.7 MB	11 MB	65.2 KB	36.7 KB
112	ce/834414	3750597	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (K02013.1.9293_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:03:58.329	2.7s	2.1s	3.7%	11.1 MB	33.2 MB	146.8 KB	126 KB
118	50/b23af6	3752304	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (K02013.1.9293)	COMPLETED	0	2025-11-19 08:04:00.948	706ms	0ms	49.6%	3.1 MB	5.4 MB	138 KB	41.5 KB
120	31/df238a	3752483	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (FJ670529.1.8687)	COMPLETED	0	2025-11-19 08:04:01.083	729ms	0ms	50.6%	5 MB	16.2 MB	133 KB	36.4 KB
115	79/7205a4	3751703	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (FJ670529.1.8687_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:00.073	2.7s	2.1s	4.2%	3.3 MB	4.6 MB	144 KB	98.1 KB
11	e5/c76c3b	3750585	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (HM215250.1.7474)	COMPLETED	0	2025-11-19 08:03:58.316	4.8s	4.2s	815.6%	42.2 MB	929.8 MB	84.8 MB	25.1 MB
10	6d/bc09c8	3750244	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (HM215250.1.7474)	COMPLETED	0	2025-11-19 08:03:57.384	6.9s	6.3s	470.3%	2.9 GB	8.4 GB	14.2 MB	64.3 MB
124	eb/2c6e18	3754135	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (HM215250.1.7474_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:04.165	2.9s	2.2s	4.6%	3.3 MB	5.2 MB	143.4 KB	95.6 KB
127	a2/3ce654	3754600	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (HM215250.1.7474)	COMPLETED	0	2025-11-19 08:04:05.349	1.8s	0ms	80.9%	2.7 MB	11 MB	64.4 KB	33.5 KB
126	59/681854	3754595	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (HM215250.1.7474_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:05.340	3s	2.1s	4.2%	3.7 MB	5.4 MB	142.6 KB	86.4 KB
130	d7/e722d8	3755552	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (HM215250.1.7474)	COMPLETED	0	2025-11-19 08:04:08.124	734ms	0ms	50.6%	4.9 MB	16.2 MB	129.8 KB	33.3 KB
5	f2/792ba3	3753865	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (AY835777.1.9394)	COMPLETED	0	2025-11-19 08:04:03.151	7.1s	6.3s	466.9%	2.9 GB	8.4 GB	14.1 MB	74.3 MB
1	9e/45dcb0	3754217	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (AF443074.1.8384)	COMPLETED	0	2025-11-19 08:04:04.322	7.4s	6.7s	449.8%	2.9 GB	8.4 GB	14.4 MB	73.2 MB
134	70/96bdd6	3756453	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (AY835777.1.9394)	COMPLETED	0	2025-11-19 08:04:11.296	1.6s	0ms	63.3%	2.6 MB	11 MB	65.8 KB	41.8 KB
133	18/b61bd0	3756458	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (AY835777.1.9394_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:11.304	2.7s	2.1s	4.2%	11.1 MB	33.2 MB	144.8 KB	102.1 KB
136	99/ee0ebc	3757410	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (AF443074.1.8384)	COMPLETED	0	2025-11-19 08:04:12.709	1.6s	0ms	61.0%	0	0	65.4 KB	36.8 KB
139	27/819fd2	3758490	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (AY835777.1.9394)	COMPLETED	0	2025-11-19 08:04:14.064	719ms	0ms	54.8%	4.9 MB	16 MB	138.1 KB	41.6 KB
142	5f/55608d	3759129	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (AF443074.1.8384)	COMPLETED	0	2025-11-19 08:04:14.794	737ms	0ms	52.4%	4.9 MB	16.2 MB	133.1 KB	36.5 KB
135	56/712852	3757522	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (AF443074.1.8384_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:12.920	2.7s	2.1s	4.2%	5.5 MB	13.9 MB	144.2 KB	98.5 KB
16	89/fc8a7f	3756196	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (KC156117.1.8484)	COMPLETED	0	2025-11-19 08:04:10.281	5.4s	4.8s	763.9%	20 MB	204.7 MB	93.2 MB	24.9 MB
17	a7/e389de	3756749	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (KC156117.1.8484)	COMPLETED	0	2025-11-19 08:04:11.699	7s	6.4s	471.4%	2.9 GB	8.4 GB	14.6 MB	74.4 MB
145	93/0a6d1e	3759937	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (KC156117.1.8484_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:16.748	2.8s	2.1s	4.1%	3.4 MB	5.4 MB	145.5 KB	110.5 KB
21	b5/3db03e	3759725	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (MK457885.1.8080)	COMPLETED	0	2025-11-19 08:04:15.734	4.8s	4.2s	815.7%	65.5 MB	206.8 MB	89.9 MB	24.8 MB
148	e1/6c0f1a	3761461	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (KC156117.1.8484)	COMPLETED	0	2025-11-19 08:04:19.566	1.6s	1s	62.5%	2.7 MB	11 MB	65.7 KB	38.7 KB
147	c5/2f323b	3761455	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (KC156117.1.8484_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:19.528	2.9s	2.1s	4.1%	3.5 MB	5.2 MB	144.4 KB	99.7 KB
153	b4/979be1	3762864	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (KC156117.1.8484)	COMPLETED	0	2025-11-19 08:04:22.157	869ms	0ms	57.0%	5 MB	16 MB	135 KB	38.4 KB
151	b9/f90232	3762366	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK457885.1.8080_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:21.140	2.8s	2.1s	4.2%	11.3 MB	33.2 MB	143.6 KB	97.1 KB
18	e7/fe23b1	3760943	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (KU168259.1.8888)	COMPLETED	0	2025-11-19 08:04:18.751	6.6s	6s	488.0%	2.9 GB	8.4 GB	14.2 MB	74.1 MB
19	96/9f9dfa	3762191	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (KU168259.1.8888)	COMPLETED	0	2025-11-19 08:04:20.570	5.4s	4.7s	755.8%	35.7 MB	769.6 MB	89.9 MB	25.2 MB
160	13/edea47	3765294	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (KU168259.1.8888)	COMPLETED	0	2025-11-19 08:04:27.007	1.7s	0ms	80.4%	2.7 MB	11 MB	65.7 KB	38.9 KB
157	42/a422dd	3764898	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (KU168259.1.8888_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:25.986	2.8s	2.2s	4.1%	3.5 MB	5.4 MB	144.2 KB	99.5 KB
162	56/ba5abc	3766115	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (KU168259.1.8888)	COMPLETED	0	2025-11-19 08:04:28.771	863ms	0ms	63.0%	4.9 MB	16.2 MB	135.2 KB	38.7 KB
159	69/9d8c61	3765290	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (KU168259.1.8888_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:26.998	2.8s	2.1s	4.2%	3.6 MB	5.2 MB	145.7 KB	111.8 KB
22	d5/df0b00	3764885	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (MK457977.1.8282)	COMPLETED	0	2025-11-19 08:04:25.977	6.5s	5.8s	505.2%	1.5 GB	8.4 GB	14.4 MB	73.2 MB
20	63/570c25	3764605	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (MK457885.1.8080)	COMPLETED	0	2025-11-19 08:04:25.393	7.5s	6.8s	454.8%	2.9 GB	8.4 GB	14.3 MB	71.2 MB
169	98/731b65	3767700	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (MK457885.1.8080)	COMPLETED	0	2025-11-19 08:04:33.945	1.8s	0ms	44.3%	2.7 MB	11 MB	64.9 KB	35.6 KB
166	8f/1f55e8	3767199	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK457977.1.8282_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:32.924	2.9s	2.1s	3.3%	11.1 MB	33.2 MB	144.2 KB	98.6 KB
171	52/7a2057	3769221	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (MK457885.1.8080)	COMPLETED	0	2025-11-19 08:04:35.805	871ms	0ms	55.3%	4.9 MB	16 MB	131.9 KB	35.4 KB
168	65/00452f	3767696	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK457885.1.8080_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:33.936	2.8s	2.1s	3.3%	5.4 MB	10.1 MB	144 KB	97.1 KB
23	3d/3acbbc	3767030	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (MK457977.1.8282)	COMPLETED	0	2025-11-19 08:04:32.452	5s	4.3s	776.7%	19.9 MB	32.4 MB	96.9 MB	24.7 MB
24	d7/90770c	3767191	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (MK458218.1.8081)	COMPLETED	0	2025-11-19 08:04:32.915	6.9s	6.2s	479.1%	2.9 GB	8.4 GB	14.4 MB	71.9 MB
176	6f/4f076a	3770395	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (MK457977.1.8282)	COMPLETED	0	2025-11-19 08:04:38.450	1.6s	0ms	70.7%	2.7 MB	11 MB	65.2 KB	36.8 KB
175	04/d4958d	3770390	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK457977.1.8282_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:38.441	2.8s	2.2s	4.6%	3.3 MB	5.2 MB	144.3 KB	101.7 KB
180	ab/1d3d91	3772191	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (MK457977.1.8282)	COMPLETED	0	2025-11-19 08:04:41.096	753ms	0ms	51.0%	4.8 MB	16.2 MB	133.1 KB	36.5 KB
25	c4/7d2956	3770097	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (MK458218.1.8081)	COMPLETED	0	2025-11-19 08:04:37.428	4.6s	4s	763.0%	34.2 MB	769.7 MB	91.8 MB	24.7 MB
178	36/fb813e	3771471	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK458218.1.8081_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:40.083	2.7s	2.1s	4.6%	5.8 MB	18.6 MB	144.3 KB	98.8 KB
184	46/d9308d	3773236	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (MK458218.1.8081)	COMPLETED	0	2025-11-19 08:04:42.802	1.6s	0ms	41.2%	2.7 MB	11 MB	65.2 KB	36.2 KB
183	1d/7ea208	3773233	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK458218.1.8081_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:42.793	2.8s	2.2s	3.7%	5.5 MB	10.2 MB	144 KB	98.7 KB
187	97/5a48e6	3774701	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (MK458218.1.8081)	COMPLETED	0	2025-11-19 08:04:45.436	663ms	0ms	55.6%	5 MB	16.2 MB	132.5 KB	36 KB
26	ed/39a2a2	3771253	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (MK458244.1.8182)	COMPLETED	0	2025-11-19 08:04:39.811	6.5s	5.8s	500.7%	1.5 GB	8.4 GB	14.3 MB	71.7 MB
27	68/b18a49	3772922	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (MK458244.1.8182)	COMPLETED	0	2025-11-19 08:04:42.082	4.7s	4.1s	778.8%	33.4 MB	769.7 MB	92.9 MB	24.7 MB
193	fb/af65c9	3776046	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (MK458244.1.8182)	COMPLETED	0	2025-11-19 08:04:47.817	1.6s	0ms	79.9%	2.7 MB	11 MB	65.1 KB	36.1 KB
189	88/1af89c	3775635	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_SPADES:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK458244.1.8182_spades.scaffolds.fa.gz)	COMPLETED	0	2025-11-19 08:04:46.796	2.8s	2.1s	3.7%	3.3 MB	5.2 MB	144.2 KB	98.3 KB
195	2a/5e6e32	3777252	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (MK458244.1.8182)	COMPLETED	0	2025-11-19 08:04:49.601	666ms	0ms	50.1%	5 MB	16.2 MB	132.4 KB	35.8 KB
192	78/85eb88	3776043	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (MK458244.1.8182_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:47.808	2.9s	2.1s	3.7%	8.8 MB	27.1 MB	143.8 KB	98.3 KB
29	32/23060c	3775624	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:MEGAHIT (MN043582.1.9192)	COMPLETED	0	2025-11-19 08:04:46.787	5.9s	5.2s	777.7%	35.9 MB	831.4 MB	86.3 MB	25.4 MB
28	74/33818a	3775456	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:SPADES (MN043582.1.9192)	COMPLETED	0	2025-11-19 08:04:46.336	6.7s	6.1s	481.5%	1.5 GB	8.3 GB	14.3 MB	71 MB
202	9c/59a901	3779197	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:CAT_ASSEMBLERS (MN043582.1.9192)	COMPLETED	0	2025-11-19 08:04:54.092	1.6s	0ms	71.5%	2.7 MB	11 MB	65.7 KB	39.1 KB
199	b4/110662	3778782	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:EXTEND_MEGAHIT:MAP_READS_CONTIGS:BWAMEM2_INDEX (MN043582.1.9192_megahit.contigs.fa.gz)	COMPLETED	0	2025-11-19 08:04:53.069	2.8s	2.1s	4.2%	11 MB	33.2 MB	145.8 KB	114.7 KB
204	39/b4c17d	3780447	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTQ_ASSEMBLY:PRINSEQ_CONTIG (MN043582.1.9192)	COMPLETED	0	2025-11-19 08:04:55.842	750ms	0ms	56.1%	4.9 MB	16 MB	135.4 KB	38.9 KB
